ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,LONGITUD,LATITUD,ALTITUD,pobtot,POBTOT,POBFEM,POBMAS,P_0A2,P_0A2_F,P_0A2_M,P_3YMAS,P_3YMAS_F,P_3YMAS_M,P_5YMAS,P_5YMAS_F,P_5YMAS_M,P_12YMAS,P_12YMAS_F,P_12YMAS_M,P_15YMAS,P_15YMAS_F,P_15YMAS_M,P_18YMAS,P_18YMAS_F,P_18YMAS_M,P_3A5,P_3A5_F,P_3A5_M,P_6A11,P_6A11_F,P_6A11_M,P_8A14,P_8A14_F,P_8A14_M,P_12A14,P_12A14_F,P_12A14_M,P_15A17,P_15A17_F,P_15A17_M,P_18A24,P_18A24_F,P_18A24_M,P_15A49_F,P_60YMAS,P_60YMAS_F,P_60YMAS_M,REL_H_M,POB0_14,POB15_64,POB65_MAS,P_0A4,P_0A4_F,P_0A4_M,P_5A9,P_5A9_F,P_5A9_M,P_10A14,P_10A14_F,P_10A14_M,P_15A19,P_15A19_F,P_15A19_M,P_20A24,P_20A24_F,P_20A24_M,P_25A29,P_25A29_F,P_25A29_M,P_30A34,P_30A34_F,P_30A34_M,P_35A39,P_35A39_F,P_35A39_M,P_40A44,P_40A44_F,P_40A44_M,P_45A49,P_45A49_F,P_45A49_M,P_50A54,P_50A54_F,P_50A54_M,P_55A59,P_55A59_F,P_55A59_M,P_60A64,P_60A64_F,P_60A64_M,P_65A69,P_65A69_F,P_65A69_M,P_70A74,P_70A74_F,P_70A74_M,P_75A79,P_75A79_F,P_75A79_M,P_80A84,P_80A84_F,P_80A84_M,P_85YMAS,P_85YMAS_F,P_85YMAS_M,PROM_HNV,PNACENT,PNACENT_F,PNACENT_M,PNACOE,PNACOE_F,PNACOE_M,PRES2015,PRES2015_F,PRES2015_M,PRESOE15,PRESOE15_F,PRESOE15_M,P3YM_HLI,P3YM_HLI_F,P3YM_HLI_M,P3HLINHE,P3HLINHE_F,P3HLINHE_M,P3HLI_HE,P3HLI_HE_F,P3HLI_HE_M,P5_HLI,P5_HLI_NHE,P5_HLI_HE,PHOG_IND,POB_AFRO,POB_AFRO_F,POB_AFRO_M,PCON_DISC,PCDISC_MOT,PCDISC_VIS,PCDISC_LENG,PCDISC_AUD,PCDISC_MOT2,PCDISC_MEN,PCON_LIMI,PCLIM_CSB,PCLIM_VIS,PCLIM_HACO,PCLIM_OAUD,PCLIM_MOT2,PCLIM_RE_CO,PCLIM_PMEN,PSIND_LIM,P3A5_NOA,P3A5_NOA_F,P3A5_NOA_M,P6A11_NOA,P6A11_NOAF,P6A11_NOAM,P12A14NOA,P12A14NOAF,P12A14NOAM,P15A17A,P15A17A_F,P15A17A_M,P18A24A,P18A24A_F,P18A24A_M,P8A14AN,P8A14AN_F,P8A14AN_M,P15YM_AN,P15YM_AN_F,P15YM_AN_M,P15YM_SE,P15YM_SE_F,P15YM_SE_M,P15PRI_IN,P15PRI_INF,P15PRI_INM,P15PRI_CO,P15PRI_COF,P15PRI_COM,P15SEC_IN,P15SEC_INF,P15SEC_INM,P15SEC_CO,P15SEC_COF,P15SEC_COM,P18YM_PB,P18YM_PB_F,P18YM_PB_M,GRAPROES,GRAPROES_F,GRAPROES_M,PEA,PEA_F,PEA_M,PE_INAC,PE_INAC_F,PE_INAC_M,POCUPADA,POCUPADA_F,POCUPADA_M,PDESOCUP,PDESOCUP_F,PDESOCUP_M,PSINDER,PDER_SS,PDER_IMSS,PDER_ISTE,PDER_ISTEE,PAFIL_PDOM,PDER_SEGP,PDER_IMSSB,PAFIL_IPRIV,PAFIL_OTRAI,P12YM_SOLT,P12YM_CASA,P12YM_SEPA,PCATOLICA,PRO_CRIEVA,POTRAS_REL,PSIN_RELIG,TOTHOG,HOGJEF_F,HOGJEF_M,POBHOG,PHOGJEF_F,PHOGJEF_M,VIVTOT,TVIVHAB,TVIVPAR,VIVPAR_HAB,VIVPARH_CV,TVIVPARHAB,VIVPAR_DES,VIVPAR_UT,OCUPVIVPAR,PROM_OCUP,PRO_OCUP_C,VPH_PISODT,VPH_PISOTI,VPH_1DOR,VPH_2YMASD,VPH_1CUART,VPH_2CUART,VPH_3YMASC,VPH_C_ELEC,VPH_S_ELEC,VPH_AGUADV,VPH_AEASP,VPH_AGUAFV,VPH_TINACO,VPH_CISTER,VPH_EXCSA,VPH_LETR,VPH_DRENAJ,VPH_NODREN,VPH_C_SERV,VPH_NDEAED,VPH_DSADMA,VPH_NDACMM,VPH_SNBIEN,VPH_REFRI,VPH_LAVAD,VPH_HMICRO,VPH_AUTOM,VPH_MOTO,VPH_BICI,VPH_RADIO,VPH_TV,VPH_PC,VPH_TELEF,VPH_CEL,VPH_INTER,VPH_STVP,VPH_SPMVPI,VPH_CVJ,VPH_SINRTV,VPH_SINLTC,VPH_SINCINT,VPH_SINTIC,TAMLOC,area_alcaldia,densidad_por_alcaldia,hogares_por_vivienda,tasa_anual,factor_5anos_crecimiento,poblacion_2025,categorizacion_educacion,categorizacion_nivel_educativo,porcentaje_piso_digno,porcentaje_tasa_desocupacion,porcentaje_con_seguro_social
9,Ciudad de México,9,Milpa Alta,66,Cuauhtec (El Mirador Santa Ana Tlacotenco)," 98°59'24.096"" W","19°09'41.191"" N",2717.0,7.0,16,9.0,7.0,0.0,0.0,0.0,16.0,9.0,7.0,15.0,9.0,6.0,14.0,8.0,6.0,12.0,7.0,5.0,12.0,7.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2,2,0,6,1,0,1,77.78,4,11,1,1,0,1,1,1,0,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,6,3,3,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.38,11,4,7,5,5,0,11,6,5,4,3,1,1,0,1,0,0,0,1,0,1,1,0,1,8,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,3,1,7,4,3,11.75,11.86,11.6,11.0,6,5,3,2,1,11,6,5,0.0,0,0,8,8,4.0,0,0,0,0,4,0,0,6,8,0,16,0,0,0,3.0,0,3,16,0,16,3,3,3,3,3,3,0,0,16,5.33,1.6,3.0,0,1,2,0,1,2,3,0,0,0,3,3,1,1,2,3,0,0,0,2,1,0,2,1,2,2,0,0,3,3,0,0,3,0,0,0,0,0,0,3,0,1,228.41,0.07004947243991069,1.0,0.08618098156466525,1.5118578920369086,24.189726272590537,medio,secundaria,16.666666666666664,0.0,25.0
9,Ciudad de México,9,Milpa Alta,67,La Mora," 99°02'05.411"" W","19°11'24.229"" N",2516.0,15.0,182,86.0,96.0,9.0,4.0,5.0,173.0,82.0,91.0,168.0,80.0,88.0,141.0,72.0,69.0,134.0,68.0,66.0,128.0,65.0,63.0,7.0,3.0,4.0,25.0,7.0,18.0,21.0,6.0,15.0,7.0,4.0,3.0,6.0,3.0,3.0,24,12,12,51,11,4,7,111.63,48,126,8,14,6,8,17,6,11,17,6,11,17,9,8,13,6,7,25,13,12,14,7,7,10,6,4,10,5,5,10,5,5,14,9,5,10,4,6,3,0,3,1,1,0,4,2,2,1,1,0,2,0,2,0,0,0,1.83,149,68,81,33,18,15,167,79,88,1,1,0,15,9,6,0,0,0,15,9,6,15,0,15,40,54,21,33,8,6,1,3,2,2,1,9,2,8,1,2,1,2,1,164,3,2,1,0,0,0,1,1,0,2,2,0,4,4,0,1,0,1,10,7,3,10,7,3,19,3,16,18,9,9,6,4,2,40,18,22,38,25,13,8.46,9.19,7.7,100.0,40,60,41,32,9,99,39,60,1.0,1,0,99,83,13.0,7,0,0,63,0,0,0,39,86,16,145,0,1,36,44.0,12,32,182,54,128,47,44,47,44,44,44,1,2,182,4.14,1.33,43.0,1,27,17,6,13,25,44,0,34,23,10,37,6,33,11,44,0,34,0,42,27,0,30,25,7,17,0,0,34,42,9,7,40,8,6,0,0,0,4,32,0,1,228.41,0.796812749003984,1.0,0.28350632416457255,3.483293460696837,633.9594098468243,bajo,primaria,16.666666666666664,1.0,7.142857142857142
9,Ciudad de México,9,Milpa Alta,68,Metenco," 99°04'51.746"" W","19°12'17.803"" N",2636.0,9.0,464,234.0,230.0,13.0,10.0,3.0,451.0,224.0,227.0,433.0,215.0,218.0,388.0,191.0,197.0,362.0,175.0,187.0,335.0,161.0,174.0,25.0,14.0,11.0,38.0,19.0,19.0,53.0,31.0,22.0,26.0,16.0,10.0,27.0,14.0,13.0,58,24,34,129,45,19,26,98.29,102,336,26,31,19,12,34,17,17,37,23,14,47,19,28,38,19,19,36,18,18,38,20,18,34,17,17,34,19,15,32,17,15,28,14,14,30,13,17,19,6,13,12,5,7,10,6,4,3,1,2,1,1,0,0,0,0,1.83,329,165,164,135,69,66,428,213,215,5,2,3,31,17,14,0,0,0,31,17,14,31,0,31,80,174,86,88,36,7,19,6,8,3,3,105,17,88,2,21,2,11,10,323,10,7,3,1,0,1,1,1,0,21,10,11,21,7,14,0,0,0,12,10,2,6,4,2,19,13,6,50,20,30,13,5,8,123,56,67,140,70,70,9.7,9.67,9.73,306.0,140,166,82,51,31,302,139,163,4.0,1,3,109,355,87.0,63,0,1,201,0,6,0,126,214,48,364,58,3,39,130.0,33,97,464,129,335,170,130,170,130,130,130,9,31,464,3.57,1.17,113.0,17,63,67,18,30,82,123,7,28,0,102,109,56,109,18,117,13,27,3,117,66,1,90,72,26,56,19,36,98,120,33,32,119,35,22,8,11,4,7,82,2,2,228.41,2.03143470075741,1.0,0.4832950489628596,7.180219742846005,3331.6219606805466,medio,secundaria,16.666666666666664,1.3071895424836601,18.75
9,Ciudad de México,9,Milpa Alta,72,Tamasquititla," 99°01'26.641"" W","19°10'26.007"" N",2665.0,39.0,11,5.0,6.0,0.0,0.0,0.0,11.0,5.0,6.0,11.0,5.0,6.0,11.0,5.0,6.0,11.0,5.0,6.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,0,3,3,2,1,120,0,9,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,1,2,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0.8,7,3,4,4,2,2,10,4,6,1,1,0,4,2,2,0,0,0,4,2,2,4,0,4,4,0,0,0,1,1,1,0,0,0,1,2,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,4,3,1,0,0,0,2,0,2,3,2,1,7.82,9.2,6.67,11.0,5,6,0,0,0,11,5,6,0.0,0,0,6,5,0.0,0,0,0,5,0,0,0,4,7,0,7,0,0,4,4.0,1,3,11,4,7,5,4,5,4,4,4,0,1,11,2.75,1.83,4.0,0,3,1,3,0,1,4,0,0,0,4,4,1,2,2,4,0,0,0,2,4,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,1,0,4,0,1,228.41,0.048159012302438596,1.0,0.11888456759543253,1.7535833733491402,19.289417106840542,bajo,primaria,16.666666666666664,0.0,0.0
9,Ciudad de México,9,Milpa Alta,74,San Agustín Xolco," 99°00'31.428"" W","19°10'38.166"" N",2613.0,67.0,38,18.0,20.0,1.0,1.0,0.0,37.0,17.0,20.0,37.0,17.0,20.0,32.0,15.0,17.0,31.0,15.0,16.0,30.0,15.0,15.0,1.0,1.0,0.0,4.0,1.0,3.0,4.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,9,5,4,11,3,0,3,111.11,7,30,1,1,1,0,3,2,1,3,0,3,4,2,2,6,3,3,3,1,2,4,3,1,1,0,1,2,1,1,2,1,1,3,3,0,3,1,2,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.73,29,14,15,9,4,5,37,17,20,0,0,0,5,3,2,0,0,0,5,3,2,5,0,5,13,0,0,0,1,0,0,0,1,0,0,8,3,7,0,1,0,2,1,28,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,3,2,1,1,0,1,10,5,5,16,8,8,10.45,11.2,9.75,21.0,10,11,11,5,6,21,10,11,0.0,0,0,10,28,3.0,5,0,0,21,0,0,0,13,17,2,24,4,0,10,9.0,2,7,38,8,30,14,9,14,9,9,9,5,0,38,4.22,1.06,9.0,0,2,7,0,1,8,9,0,9,2,0,9,5,9,0,9,0,9,0,9,3,0,9,7,2,6,1,0,9,7,2,6,9,5,0,1,1,0,0,4,0,1,228.41,0.16636749704478787,1.0,0.055132568982204755,1.3077813614180884,49.69569173388736,medio,secundaria,16.666666666666664,0.0,7.894736842105263
9,Ciudad de México,9,Milpa Alta,77,San Marcos (Tezocotitla)," 99°01'34.080"" W","19°10'10.506"" N",2740.0,11.0,195,106.0,89.0,5.0,1.0,4.0,190.0,105.0,85.0,181.0,101.0,80.0,151.0,84.0,67.0,141.0,74.0,67.0,135.0,72.0,63.0,13.0,6.0,7.0,26.0,15.0,11.0,33.0,24.0,9.0,10.0,10.0,0.0,6.0,2.0,4.0,32,16,16,50,22,9,13,83.96,54,126,15,14,5,9,18,8,10,22,19,3,16,7,9,22,11,11,16,10,6,15,9,6,10,5,5,8,3,5,8,5,3,17,11,6,7,4,3,7,2,5,7,3,4,2,1,1,3,2,1,1,0,1,2,1,1,1.77,161,87,74,34,19,15,177,99,78,4,2,2,3,1,2,0,0,0,3,1,2,3,0,3,11,0,0,0,13,2,6,0,4,2,1,19,8,7,2,6,1,4,3,161,5,2,3,0,0,0,0,0,0,3,0,3,6,3,3,3,2,1,4,3,1,6,4,2,7,3,4,24,11,13,3,1,2,67,37,30,32,18,14,8.77,8.84,8.69,120.0,58,62,31,26,5,118,58,60,2.0,0,2,71,124,5.0,16,0,0,103,0,0,0,42,90,19,171,1,0,23,54.0,11,43,195,44,151,81,54,81,54,54,54,10,17,195,3.61,1.02,53.0,1,24,30,8,7,39,54,0,52,49,2,38,6,41,12,53,1,52,0,48,26,0,33,30,9,26,2,5,38,54,9,19,47,13,4,2,2,0,5,37,0,1,228.41,0.8537279453614115,1.0,0.3331044944729651,4.210376791603421,821.0234743626671,bajo,primaria,16.666666666666664,1.6666666666666667,2.564102564102564
9,Ciudad de México,9,Milpa Alta,81,Cuyucalco," 99°03'35.539"" W","19°10'59.396"" N",2672.0,28.0,120,58.0,62.0,4.0,4.0,0.0,116.0,54.0,62.0,111.0,52.0,59.0,94.0,45.0,49.0,89.0,43.0,46.0,84.0,40.0,44.0,7.0,3.0,4.0,15.0,6.0,9.0,17.0,7.0,10.0,5.0,2.0,3.0,5.0,3.0,2.0,20,8,12,35,5,2,3,106.9,31,85,4,9,6,3,10,5,5,12,4,8,15,7,8,10,4,6,10,6,4,9,5,4,9,5,4,9,6,3,6,2,4,10,3,7,6,3,3,1,1,0,3,0,3,0,0,0,1,1,0,0,0,0,0,0,0,1.76,104,52,52,16,6,10,110,52,58,1,0,1,4,1,3,0,0,0,4,1,3,4,0,4,14,1,0,1,3,0,2,0,1,0,0,20,5,13,4,6,0,3,0,97,4,2,2,0,0,0,0,0,0,4,2,2,5,4,1,0,0,0,2,2,0,2,2,0,3,2,1,12,5,7,0,0,0,36,14,22,29,17,12,9.45,9.38,9.52,64.0,22,42,30,23,7,63,22,41,1.0,0,1,35,85,15.0,9,0,0,61,1,0,0,32,56,6,94,5,0,21,34.0,10,24,120,27,93,39,34,39,34,34,34,0,5,120,3.53,1.21,32.0,2,19,15,8,9,17,34,0,30,27,4,25,5,33,1,34,0,30,0,33,17,0,25,18,10,14,3,5,23,32,9,12,28,11,7,2,1,2,5,21,1,1,228.41,0.5253710432993302,1.0,0.1566509568920158,2.0701966780270635,248.42360136324763,medio,secundaria,16.666666666666664,1.5625,12.5
9,Ciudad de México,9,Milpa Alta,82,Iztahuaca," 99°03'32.147"" W","19°11'07.147"" N",2651.0,99.0,84,45.0,39.0,4.0,2.0,2.0,80.0,43.0,37.0,78.0,42.0,36.0,70.0,37.0,33.0,62.0,33.0,29.0,56.0,30.0,26.0,3.0,2.0,1.0,7.0,4.0,3.0,13.0,7.0,6.0,8.0,4.0,4.0,6.0,3.0,3.0,10,6,4,26,4,1,3,86.67,22,61,1,6,3,3,6,4,2,10,5,5,7,4,3,9,5,4,4,2,2,9,4,5,10,5,5,8,5,3,2,1,1,2,1,1,7,5,2,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.57,74,39,35,10,6,4,78,42,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,12,1,11,0,3,1,1,1,70,0,0,0,0,0,0,1,1,0,6,3,3,2,1,1,0,0,0,3,2,1,4,3,1,1,1,0,5,4,1,4,3,1,15,5,10,31,16,15,10.08,9.76,10.45,43.0,17,26,27,20,7,42,17,25,1.0,0,1,17,67,19.0,5,0,2,41,0,0,1,21,44,5,74,2,0,8,22.0,8,14,84,29,55,27,22,27,22,22,22,4,1,84,3.82,0.99,20.0,2,8,14,3,2,17,22,0,21,21,1,15,5,19,0,20,2,20,0,19,10,3,14,13,7,10,2,0,11,19,5,6,18,13,1,0,0,3,4,8,3,1,228.41,0.36775973030953113,1.0,0.01629606387957705,1.084179566245823,91.07108356464913,medio,secundaria,16.666666666666664,2.3255813953488373,22.61904761904762
9,Ciudad de México,9,Milpa Alta,83,Tzotzomaco," 99°02'20.738"" W","19°11'53.233"" N",2494.0,89.0,25,14.0,11.0,2.0,1.0,1.0,23.0,13.0,10.0,22.0,12.0,10.0,20.0,12.0,8.0,19.0,11.0,8.0,15.0,9.0,6.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,1,1,0,8,2,1,1,78.57,6,17,2,3,2,1,1,0,1,2,1,1,4,2,2,1,1,0,2,1,1,0,0,0,0,0,0,3,2,1,4,2,2,3,2,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1.83,21,13,8,4,1,3,20,11,9,2,1,1,1,1,0,0,0,0,1,1,0,1,0,1,2,3,2,1,2,0,1,1,0,0,0,5,2,4,0,2,0,1,0,18,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,3,0,3,3,1,2,5,4,1,5,4,1,8.58,9.82,6.88,14.0,7,7,6,5,1,14,7,7,0.0,0,0,6,19,0.0,2,0,0,17,0,0,0,6,13,1,12,0,0,13,8.0,3,5,25,7,18,8,8,8,8,8,8,0,0,25,3.13,0.86,7.0,1,5,3,2,2,4,8,0,6,0,2,8,1,7,1,8,0,6,0,7,3,0,6,2,0,4,2,0,6,8,1,0,8,0,0,0,1,0,0,7,0,1,228.41,0.10945230068736045,1.0,0.11924523753019967,1.7564115144187642,43.910287860469104,bajo,primaria,16.666666666666664,0.0,0.0
9,Ciudad de México,9,Milpa Alta,84,Tlatepexco," 99°04'39.925"" W","19°11'44.300"" N",2628.0,14.0,156,90.0,66.0,11.0,5.0,6.0,145.0,85.0,60.0,137.0,80.0,57.0,116.0,67.0,49.0,112.0,64.0,48.0,103.0,60.0,43.0,10.0,7.0,3.0,19.0,11.0,8.0,16.0,9.0,7.0,4.0,3.0,1.0,9.0,4.0,5.0,18,9,9,45,11,6,5,73.33,44,108,4,19,10,9,16,12,4,9,4,5,12,5,7,15,8,7,16,10,6,10,6,4,11,5,6,9,7,2,9,4,5,8,6,2,11,7,4,7,5,2,1,0,1,0,0,0,0,0,0,2,0,2,1,1,0,2,99,57,42,57,33,24,132,78,54,5,2,3,19,11,8,1,0,1,18,11,7,19,1,18,41,0,0,0,8,5,3,2,2,2,1,30,8,20,2,9,1,11,0,118,2,1,1,0,0,0,0,0,0,6,2,4,4,1,3,1,1,0,6,4,2,6,4,2,6,5,1,25,14,11,6,3,3,28,15,13,36,21,15,8.73,8.53,9,77.0,38,39,39,29,10,75,38,37,2.0,0,2,43,113,31.0,9,0,5,68,0,0,0,34,60,22,120,28,0,8,40.0,18,22,156,59,97,52,40,49,37,40,40,7,5,156,3.9,1.36,39.0,1,24,16,8,9,23,40,0,34,31,6,29,9,40,0,39,1,33,0,38,29,0,23,19,9,10,3,0,35,38,7,8,38,9,8,2,5,1,1,28,0,1,228.41,0.6829823562891292,1.0,0.27262267277595864,3.338091841585121,520.7423272872788,bajo,primaria,16.666666666666664,2.5974025974025974,19.871794871794872
9,Ciudad de México,9,Milpa Alta,88,San Paocotitla," 99°03'03.366"" W","19°11'11.690"" N",2589.0,46.0,197,84.0,113.0,7.0,4.0,3.0,190.0,80.0,110.0,184.0,77.0,107.0,164.0,71.0,93.0,150.0,66.0,84.0,140.0,60.0,80.0,8.0,5.0,3.0,18.0,4.0,14.0,24.0,8.0,16.0,14.0,5.0,9.0,10.0,6.0,4.0,35,17,18,55,16,6,10,134.52,47,142,8,13,7,6,17,5,12,17,6,11,21,11,10,24,12,12,14,8,6,15,5,10,14,8,6,18,7,11,13,4,9,9,4,5,6,1,5,8,4,4,6,2,4,1,0,1,0,0,0,0,0,0,1,0,1,1.97,164,72,92,32,12,20,179,74,105,5,3,2,8,2,6,0,0,0,8,2,6,8,0,8,17,0,0,0,8,0,5,1,1,0,1,21,6,16,0,9,1,3,6,164,5,2,3,3,1,2,2,1,1,8,6,2,14,6,8,2,1,1,13,6,7,12,6,6,13,6,7,21,6,15,5,3,2,45,22,23,51,20,31,8.39,8.35,8.42,120.0,42,78,44,29,15,120,42,78,0.0,0,0,96,101,15.0,7,0,0,81,0,0,0,58,87,19,178,9,0,10,51.0,9,42,197,37,160,58,51,58,51,50,51,2,5,197,3.86,1.44,48.0,2,29,21,15,9,25,50,0,43,42,7,18,5,46,0,47,3,41,0,45,34,1,25,21,9,15,2,1,16,41,8,8,46,17,4,1,0,9,4,33,1,1,228.41,0.8624841294164003,1.0,0.15656711426166292,2.069446470835179,407.68095475453026,bajo,primaria,16.666666666666664,0.0,7.614213197969544
9,Ciudad de México,9,Milpa Alta,90,Tlacopac," 99°02'26.803"" W","19°10'22.082"" N",2719.0,3.0,110,57.0,53.0,5.0,3.0,2.0,105.0,54.0,51.0,100.0,50.0,50.0,81.0,38.0,43.0,78.0,37.0,41.0,68.0,35.0,33.0,7.0,5.0,2.0,17.0,11.0,6.0,14.0,6.0,8.0,3.0,1.0,2.0,10.0,2.0,8.0,6,3,3,30,4,2,2,92.98,32,75,3,10,7,3,18,11,7,4,2,2,11,2,9,5,3,2,11,5,6,7,4,3,7,5,2,12,8,4,10,3,7,6,3,3,5,2,3,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1.82,106,56,50,4,1,3,100,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,5,0,4,0,1,0,0,1,101,2,1,1,0,0,0,0,0,0,7,2,5,1,0,1,3,1,2,2,0,2,4,1,3,1,0,1,20,10,10,2,1,1,30,16,14,17,9,8,8.81,9.03,8.61,63.0,28,35,18,10,8,63,28,35,0.0,0,0,10,100,12.0,10,0,0,78,0,0,0,25,46,10,80,12,0,18,28.0,11,17,110,40,70,32,28,32,28,28,28,3,1,110,3.93,1.25,27.0,1,10,18,2,5,21,27,1,26,26,2,23,5,26,2,27,1,24,0,26,16,1,14,12,3,12,1,0,20,25,2,2,23,3,2,1,1,2,4,25,1,1,228.41,0.481590123024386,1.0,0.43359719656052653,6.055300708194983,666.0830779014481,bajo,primaria,16.666666666666664,0.0,10.909090909090908
9,Ciudad de México,9,Milpa Alta,92,Tecolotzitzatzian (Tiapa)," 99°02'36.190"" W","19°09'50.620"" N",2823.0,94.0,15,6.0,9.0,0.0,0.0,0.0,15.0,6.0,9.0,14.0,6.0,8.0,11.0,4.0,7.0,10.0,3.0,7.0,10.0,3.0,7.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,1,2,1,0,1,150,5,9,1,1,0,1,3,2,1,1,1,0,0,0,0,1,0,1,3,1,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,15,6,9,0,0,0,14,6,8,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,3,0,3,4,3,1,0,0,0,7.3,9,6.57,10.0,3,7,1,1,0,10,3,7,0.0,0,0,7,8,0.0,0,0,0,8,0,0,0,4,6,1,15,0,0,0,5.0,1,4,15,5,10,7,5,7,5,5,5,2,0,15,3.0,2.14,4.0,1,3,2,3,2,0,5,0,1,0,4,4,0,3,1,3,2,1,0,3,2,0,1,1,0,3,0,1,3,3,0,2,3,0,2,0,0,0,1,5,0,1,228.41,0.06567138041241627,1.0,0.16766848177252947,2.170689914763854,32.56034872145781,bajo,primaria,16.666666666666664,0.0,0.0
9,Ciudad de México,9,Milpa Alta,95,Tepetlapa," 99°00'35.488"" W","19°11'07.803"" N",2453.0,51.0,225,112.0,113.0,12.0,3.0,9.0,213.0,109.0,104.0,205.0,105.0,100.0,189.0,93.0,96.0,176.0,85.0,91.0,163.0,78.0,85.0,11.0,7.0,4.0,13.0,9.0,4.0,21.0,14.0,7.0,13.0,8.0,5.0,13.0,7.0,6.0,36,16,20,63,21,10,11,100.89,49,163,13,20,7,13,15,12,3,14,8,6,24,13,11,25,10,15,15,6,9,15,6,9,14,8,6,16,7,9,23,13,10,16,9,7,7,3,4,8,4,4,7,3,4,2,0,2,3,2,1,0,0,0,1,1,0,1.76,223,112,111,2,0,2,204,105,99,1,0,1,2,1,1,0,0,0,2,1,1,2,0,2,7,0,0,0,11,3,6,2,1,0,0,11,2,8,1,2,0,0,2,202,7,4,3,1,1,0,6,6,0,8,6,2,4,2,2,2,1,1,16,10,6,18,12,6,11,6,5,38,16,22,8,4,4,58,25,33,37,18,19,8.11,7.89,8.31,122.0,43,79,67,50,17,122,43,79,0.0,0,0,91,134,12.0,15,0,3,104,0,0,0,73,105,11,195,11,0,19,56.0,23,33,225,79,146,71,56,71,56,56,56,14,1,225,4.02,1.61,53.0,3,32,24,15,15,26,53,3,49,39,7,40,8,40,9,46,10,42,2,46,48,3,37,29,9,8,0,0,41,51,8,13,36,9,3,2,1,4,17,46,3,1,228.41,0.985070706186244,1.0,0.1600086673548744,2.100420126042015,472.5945283594533,bajo,primaria,16.666666666666664,0.0,5.333333333333334
